# Simplified Chinese character-reading weights extracted from Baishuang 8105.
# Columns: character<TAB>sit_initial_key<TAB>source_weight<TAB>pinyin
桨	j	456	jiang
桷	j	8	jue
检	j	282	jian
棘	j	146	ji
椐	j	21	ju
椒	j	273	jiao
楗	j	4	jian
楫	j	21	ji
楷	j	3	jie
榉	j	9	ju
槚	j	4	jia
槛	j	7	jian
槿	j	123	jin
橘	j	251	ju
橛	j	18	jue
檞	j	5	jie
歼	j	552	jian
殛	j	70	ji
殣	j	3	jin
毽	j	2	jian
氿	j	8	jiu
江	j	1131	jiang
汫	j	2	jing
汲	j	113	ji
沮	j	85	ju
泂	j	6	jiong
泃	j	3	ju
泇	j	1	jia
泾	j	49	jing
洁	j	177	jie
洎	j	24	ji
洚	j	4	jiang
津	j	318	jin
浃	j	16	jia
浆	j	382	jiang
浇	j	1042	jiao
济	j	221	ji
浕	j	5	jin
浚	j	60	jun
浸	j	227	jin
涓	j	297	juan
涧	j	102	jian
渐	j	348	jian
湔	j	9	jian
湝	j	3	jie
湫	j	53	jiao
溅	j	334	jian
溍	j	7	jin
滘	j	21	jiao
漈	j	9	ji
漖	j	1	jiao
澽	j	1	ju
激	j	240	ji
瀱	j	1	ji
灸	j	302	jiu
炅	j	22	jiong
炬	j	43	ju
炯	j	63	jiong
烬	j	93	jin
焆	j	5	juan
焌	j	4	jun
焗	j	303	ju
焦	j	1003	jiao
煎	j	2605	jian
燋	j	9	jiao
爝	j	10	jue
爵	j	248	jue
牮	j	0	jian
犄	j	2	ji
犋	j	2	ju
犍	j	8	jian
犟	j	202	jiang
狙	j	991	ju
狡	j	89	jiao
狷	j	51	juan
猄	j	0	jing
獍	j	4	jing
獗	j	1	jue
玃	j	12	jue
玑	j	31	ji
玖	j	169	jiu
玠	j	23	jie
玦	j	73	jue
珈	j	46	jia
珏	j	102	jue
珒	j	3	jin
珺	j	17	jun
琎	j	2	jin
琚	j	26	ju
瑨	j	43	jin
瑾	j	83	jin
璟	j	78	jing
璥	j	1	jing
璬	j	9	jiao
甲	j	5124	jia
界	j	7232	jie
畯	j	14	jun
畸	j	30	ji
畿	j	29	ji
疆	j	111	jiang
疖	j	34	jie
疚	j	10	jiu
疥	j	19	jie
疽	j	9	ju
疾	j	320	ji
痂	j	156	jia
痉	j	10	jing
瘕	j	13	jia
瘠	j	2	ji
皆	j	8262	jie
皎	j	55	jiao
皦	j	21	jiao
皭	j	5	jiao
皲	j	3	jun
监	j	387	jian
眷	j	12	juan
睑	j	16	jian
睛	j	127	jing
睫	j	11	jie
矍	j	5	jue
矜	j	68	jin
矩	j	146	ju
矫	j	191	jiao
矶	j	167	ji
砄	j	0	jue
砠	j	2	ju
碣	j	11	jie
碱	j	492	jian
礁	j	127	jiao
礓	j	1	jiang
祭	j	1241	ji
祲	j	7	jin
禁	j	922	jin
秬	j	19	ju
积	j	569	ji
秸	j	10	jie
稷	j	116	ji
稼	j	21	jia
稽	j	61	ji
穄	j	1	ji
究	j	100	jiu
窖	j	433	jiao
窘	j	37	jiong
窭	j	4	ju
竞	j	421	jing
竟	j	4257	jing
竣	j	9	jun
竫	j	21	jing
竭	j	107	jie
笄	j	22	ji
笈	j	36	ji
笕	j	7	jian
笳	j	30	jia
笺	j	137	jian
筋	j	954	jin
筠	j	2	jun
筥	j	7	ju
简	j	1849	jian
箕	j	274	ji
箭	j	2601	jian
篯	j	1	jian
籍	j	640	ji
粳	j	60	jing
精	j	2959	jing
糨	j	1	jiang
系	j	2933	ji
紧	j	1517	jin
絜	j	12	jie
纠	j	170	jiu
级	j	32063	ji
纪	j	889	ji
经	j	9784	jing
结	j	1414	jie
给	j	1883	ji
绛	j	158	jiang
绝	j	2122	jue
绞	j	282	jiao
绢	j	363	juan
继	j	2239	ji
绩	j	134	ji
缄	j	34	jian
缉	j	7	ji
缙	j	10	jin
缣	j	25	jian
缰	j	40	jiang
缴	j	881	jiao
罽	j	22	ji
羁	j	21	ji
羯	j	116	jie
翦	j	62	jian
耤	j	4	ji
耩	j	2	jiang
聚	j	792	ju
肌	j	1871	ji
肩	j	2122	jian
肼	j	60	jing
胛	j	7	jia
胫	j	68	jing
胶	j	1373	jiao
脊	j	355	ji
脚	j	6234	jiao
腈	j	8	jing
腒	j	0	ju
腱	j	34	jian
膙	j	0	jiang
臼	j	75	jiu
舅	j	85	jiu
舰	j	1327	jian
艰	j	63	jian
艽	j	10	jiao
节	j	3912	jie
芥	j	139	jie
芨	j	3	ji
芰	j	28	ji
苣	j	10	ju
苴	j	40	ju
茄	j	9	jia
茎	j	445	jing
茧	j	390	jian
茭	j	9	jiao
茳	j	1	jiang
荆	j	424	jing
荐	j	375	jian
荚	j	71	jia
荠	j	15	ji
荩	j	4	jin
莒	j	63	ju
莙	j	3	jun
菁	j	109	jing
菅	j	57	jian
菊	j	527	ju
菌	j	1449	jun
葭	j	82	jia
葰	j	1	jun
蒋	j	1144	jiang
蒟	j	6	ju
蒹	j	6	jian
蒺	j	1	ji
蓟	j	83	ji
蕉	j	97	jiao
蕨	j	59	jue
蕺	j	14	ji
藉	j	133	ji
藠	j	1	jiao
虮	j	4	ji
虹	j	1	jiang
蚧	j	51	jie
蛟	j	147	jiao
蛱	j	3	jia
蜐	j	2	jie
蠲	j	27	juan
街	j	2637	jie
衿	j	113	jin
袈	j	2	jia
裥	j	8	jian
裾	j	21	ju
褯	j	0	jie
襟	j	82	jin
见	j	15838	jian
觉	j	1479	jue
觊	j	11	ji
觐	j	11	jin
角	j	3157	jiao
觖	j	6	jue
解	j	4988	jie
觭	j	6	ji
謇	j	13	jian
警	j	497	jing
计	j	1785	ji
讥	j	45	ji
讦	j	1	jie
记	j	8509	ji
讲	j	44622	jiang
讵	j	31	ju
诀	j	129	jue
诘	j	120	jie
诫	j	32	jie
谏	j	257	jian
谨	j	191	jin
谫	j	2	jian
谲	j	19	jue
豇	j	4	jiang
贱	j	826	jian
贾	j	1095	jia
赆	j	4	jin
赍	j	82	ji
赳	j	1	jiu
趄	j	1	ju
趼	j	2	jian
跏	j	3	jia
距	j	2432	ju
跤	j	148	jiao
践	j	103	jian
跻	j	19	ji
跽	j	12	ji
踞	j	54	ju
踺	j	9	jian
踽	j	2	ju
蹇	j	92	jian
蹐	j	2	ji
蹶	j	51	jue
車	j	178	ju
车	j	290	ju
轿	j	204	jiao
较	j	9837	jiao
辑	j	395	ji
近	j	18395	jin
进	j	22194	jin
迥	j	35	jiong
迦	j	95	jia
迳	j	20	jing
迹	j	146	ji
遽	j	107	ju
郊	j	56	jiao
郏	j	29	jia
郡	j	1671	jun
鄄	j	14	juan
酒	j	13642	jiu
酱	j	5127	jiang
酵	j	25	jiao
醮	j	25	jiao
醵	j	4	ju
金	j	10139	jin
鉴	j	176	jian
钜	j	151	ju
钧	j	95	jun
钾	j	930	jia
铗	j	23	jia
铰	j	97	jiao
锏	j	22	jian
锔	j	45	ju
锦	j	436	jin
锩	j	0	juan
键	j	5299	jian
锯	j	357	ju
镌	j	33	juan
镓	j	156	jia
镜	j	1759	jing
镢	j	0	jue
间	j	16941	jian
阄	j	5	jiu
阱	j	22	jing
阶	j	682	jie
际	j	127	ji
降	j	1710	jiang
隽	j	52	juan
集	j	12096	ji
雎	j	14	ju
霁	j	42	ji
靓	j	5	jing
靖	j	134	jing
静	j	1615	jing
靳	j	182	jin
鞠	j	136	ju
鞫	j	19	ju
鞬	j	14	jian
鞯	j	0	jian
韭	j	211	jiu
颈	j	634	jing
颉	j	55	jie
颊	j	118	jia
颎	j	29	jiong
飓	j	4	ju
饥	j	179	ji
饯	j	1	jian
饺	j	122	jiao
馑	j	7	jin
驹	j	54	ju
驾	j	295	jia
骄	j	126	jiao
骏	j	52	jun
骥	j	40	ji
骱	j	3	jie
髻	j	72	ji
鬏	j	5	jiu
鱾	j	0	ji
鲒	j	2	jie
鲚	j	6	ji
鲛	j	236	jiao
鲣	j	6	jian
鲪	j	0	jun
鲫	j	70	ji
鲸	j	829	jing
鳉	j	12	jiang
鳒	j	0	jian
鸠	j	304	jiu
鸡	j	5000	ji
鹃	j	18	juan
鹡	j	0	ji
鹣	j	5	jian
鹪	j	25	jiao
鹫	j	55	jiu
麂	j	19	ji
麇	j	10	jun
麖	j	0	jing
鼱	j	2	jing
齑	j	34	ji
龃	j	3	ju
龟	j	2	jun
𪟝	j	0	ji
𫌀	j	0	ji
𫓯	j	0	ji
𫓹	j	0	ji
𫔎	j	0	jue
𫘝	j	0	jue
𬂩	j	0	jia
𬣡	j	0	jian
𬬱	j	0	jin
𬯀	j	0	ji
𬳶	j	0	jiong
𬶋	j	0	ju
𬶨	j	0	ji
𬶭	j	0	ji
㧟	k	0	kuai
㸆	k	0	kao
亏	k	4743	kui
亢	k	44	kang
伉	k	3	kang
会	k	334	kuai
侃	k	155	kan
侉	k	36	kua
侩	k	30	kuai
倥	k	0	kong
傀	k	16	kui
克	k	13425	ke
况	k	272	kuang
凯	k	1255	kai
刊	k	679	kan
刳	k	21	ku
刻	k	1076	ke
剀	k	0	kai
剋	k	36	kei
勘	k	114	kan
匡	k	90	kuang
匮	k	109	kui
匼	k	1	ke
卡	k	17339	ka
口	k	7418	kou
叩	k	171	kou
可	k	101389	ke
吭	k	60	keng
咔	k	452	ka
咖	k	1127	ka
咯	k	1575	ka
咳	k	949	ke
哐	k	101	kuang
哙	k	59	kuai
哭	k	7356	ku
啃	k	3278	ken
喀	k	99	ka
喟	k	4	kui
喹	k	3	kui
喾	k	64	ku
嗑	k	894	ke
困	k	791	kun
圐	k	3	ku
圹	k	20	kuang
坎	k	1009	kan
坑	k	12698	keng
块	k	22906	kuai
坤	k	599	kun
坷	k	5	ke
垦	k	17	ken
垮	k	895	kua
垲	k	1	kai
埪	k	0	kong
堃	k	21	kun
堪	k	242	kan
墈	k	1	kan
壳	k	2094	ke
壸	k	4	kun
夔	k	188	kui
夸	k	4108	kua
夼	k	1	kuang
奎	k	128	kui
姱	k	3	kua
婫	k	0	kun
孔	k	2849	kong
客	k	1612	ke
宽	k	4975	kuan
寇	k	604	kou
尻	k	105	kao
岢	k	2	ke
岿	k	2	kui
崁	k	3	kan
崆	k	4	kong
嵁	k	3	kan
库	k	7502	ku
康	k	1249	kang
廓	k	32	kuo
开	k	29892	kai
快	k	29689	kuai
忾	k	2	kai
恐	k	637	kong
恪	k	74	ke
恳	k	14	ken
恺	k	106	kai
悃	k	10	kun
悝	k	4	kui
愦	k	24	kui
愧	k	104	kui
慨	k	33	kai
慷	k	43	kang
戡	k	13	kan
戣	k	4	kui
扛	k	2060	kang
扣	k	5411	kou
扩	k	406	kuo
抗	k	3003	kang
抠	k	2309	kou
括	k	116	kuo
拷	k	323	kao
挎	k	93	kua
捆	k	356	kun
控	k	2115	kong
揆	k	48	kui
揩	k	146	kai
旷	k	87	kuang
昆	k	271	kun
暌	k	2	kui
枯	k	435	ku
柯	k	436	ke
栲	k	4	kao
框	k	1685	kuang
棵	k	327	ke
楷	k	104	kai
槛	k	194	kan
櫆	k	7	kui
款	k	18748	kuan
氪	k	3314	ke
洘	k	1	kao
洭	k	1	kuang
浍	k	16	kuai
渴	k	296	ke
溃	k	95	kui
溘	k	2	ke
炌	k	1	kai
炕	k	211	kang
炣	k	3	ke
烤	k	4978	kao
焜	k	37	kun
煃	k	5	kui
牁	k	0	ke
犒	k	18	kao
狂	k	2418	kuang
狯	k	3	kuai
珂	k	390	ke
琨	k	34	kun
疴	k	4	ke
盔	k	204	kui
看	k	171172	kan
眍	k	0	kou
眶	k	40	kuang
睽	k	10	kui
瞌	k	5	ke
瞰	k	12	kan
矻	k	6	ku
矿	k	1100	kuang
砍	k	3953	kan
硁	k	2	keng
硿	k	2	kong
磕	k	1864	ke
磡	k	0	kan
科	k	4348	ke
稞	k	1	ke
空	k	4409	kong
窟	k	296	ku
窠	k	30	ke
窥	k	422	kui
筐	k	360	kuang
筘	k	1	kou
筷	k	140	kuai
箜	k	1	kong
篑	k	3	kui
糠	k	126	kang
纩	k	5	kuang
绔	k	8	ku
缂	k	3	ke
考	k	31852	kao
聩	k	6	kui
肯	k	2070	ken
胩	k	3	ka
胯	k	598	kua
脍	k	81	kuai
芤	k	1	kou
苛	k	41	ke
苦	k	4686	ku
莰	k	10	kan
葵	k	195	kui
蒈	k	0	kai
蒉	k	3	kui
蒯	k	29	kuai
蔻	k	118	kou
蛞	k	1	kuo
蝌	k	3	ke
蝰	k	451	kui
衎	k	10	kan
裈	k	3	kun
裉	k	4	ken
裤	k	358	ku
诓	k	85	kuang
诳	k	47	kuang
课	k	29768	ke
贶	k	12	kuang
跨	k	3715	kua
跬	k	5	kui
轲	k	21	ke
逵	k	28	kui
邝	k	42	kuang
郐	k	31	kuai
酷	k	1828	ku
醌	k	11	kun
钪	k	67	kang
铐	k	58	kao
铠	k	317	kai
铿	k	28	keng
锎	k	59	kai
锞	k	3	ke
锟	k	7	kun
锴	k	9	kai
闶	k	1	kang
闿	k	9	kai
阃	k	23	kun
阔	k	326	kuo
阚	k	24	kan
靠	k	40639	kao
颏	k	72	ke
颗	k	3135	ke
馈	k	30	kui
馗	k	7	kui
骒	k	3	ke
骙	k	6	kui
骷	k	17	ku
髁	k	3	ke
髋	k	824	kuan
髡	k	43	kun
魁	k	197	kui
鲙	k	22	kuai
鲲	k	140	kun
鹍	k	40	kun
龛	k	38	kan
𡐓	k	0	kang
𩾌	k	0	kang
𫛭	k	0	kuang
𫠆	k	0	kui
𫸩	k	0	kou
〇	l	0	ling
㥄	l	0	ling
㫰	l	0	lang
㮾	l	0	lang
㰀	l	0	li
䁖	l	0	lou
䂮	l	0	lve
䴕	l	0	lie
两	l	8329	liang
临	l	1082	lin
丽	l	741	li
乐	l	2975	le
乱	l	7123	luan
了	l	1758342	le
亮	l	2728	liang
仂	l	23	le
仑	l	89	lun
令	l	8449	ling
伦	l	527	lun
伶	l	41	ling
佬	l	688	lao
例	l	5300	li
侣	l	87	lv
俍	l	8	liang
俐	l	8	li
俚	l	21	li
俩	l	5090	lia
俪	l	46	li
俫	l	1	lai
倮	l	7	luo
偻	l	4	lou
傈	l	1	li
僇	l	14	lu
僚	l	25	liao
儡	l	1	lei
六	l	8824	liu
兰	l	2269	lan
冷	l	3825	leng
冽	l	16	lie
凉	l	1618	liang
凌	l	338	ling
凓	l	4	li
凛	l	67	lin
列	l	5233	lie
刘	l	4794	liu
利	l	2674	li
剅	l	0	lou
剌	l	342	la
力	l	12150	li
劣	l	195	lie
励	l	48	li
劳	l	482	lao
勒	l	687	le
勠	l	1	lu
卢	l	943	lu
卤	l	860	lu
卵	l	788	luan
历	l	1073	li
厉	l	131	li
厘	l	150	li
另	l	7338	ling
叻	l	161	le
吏	l	254	li
吕	l	1135	lv
吝	l	16	lin
呖	l	5	li
呤	l	18	ling
咙	l	6	long
咧	l	821	lie
咯	l	1575	lo
哢	l	4	long
哩	l	547	li
唠	l	719	lao
唳	l	6	li
啉	l	3	lin
啦	l	57684	la
啰	l	379	luo
啷	l	95	lang
喇	l	101	la
喱	l	13	li
喽	l	1800	lou
嘞	l	1010	lei
嘹	l	10	liao
噜	l	212	lu
囵	l	4	lun
囹	l	1	ling
圙	l	3	lve
坜	l	1	li
坽	l	2	ling
垃	l	56	la
垄	l	69	long
垆	l	69	lu
垏	l	0	lv
垒	l	586	lei
埌	l	3	lang
埒	l	10	lie
堎	l	1	leng
塄	l	2	leng
塱	l	3	lang
墚	l	3	liang
奁	l	17	lian
姈	l	24	ling
姥	l	78	lao
娄	l	114	lou
娈	l	8	luan
娌	l	3	li
婪	l	10	lan
嫘	l	2	lei
嫠	l	4	li
嫪	l	9	lao
嫽	l	7	liao
孪	l	4	luan
寥	l	15	liao
寮	l	200	liao
尥	l	6	liao
屡	l	329	lv
履	l	119	lv
岚	l	235	lan
岭	l	462	ling
峛	l	1	lie
峦	l	12	luan
崀	l	12	lang
崂	l	7	lao
崃	l	5	lai
崚	l	9	leng
嵝	l	0	lou
嶙	l	6	lin
帘	l	202	lian
庐	l	109	lu
廉	l	111	lian
廊	l	271	lang
廖	l	283	liao
廪	l	37	lin
弄	l	3	long
录	l	2843	lu
律	l	753	lv
徕	l	23	lai
怜	l	183	lian
恋	l	633	lian
悢	l	1	liang
愣	l	453	leng
憭	l	23	liao
懒	l	3128	lan
懔	l	14	lin
戮	l	116	lu
戾	l	124	li
抡	l	874	lun
拉	l	15903	la
拎	l	1087	lin
拢	l	340	long
拦	l	550	lan
挛	l	7	luan
捋	l	908	lv
捞	l	1626	lao
捩	l	8	lie
掠	l	182	lve
掳	l	135	lu
揦	l	1	la
揽	l	692	lan
搂	l	426	lou
摞	l	204	luo
撂	l	198	liao
撩	l	1458	liao
撸	l	3114	lu
擂	l	58	lei
敛	l	196	lian
斓	l	6	lan
料	l	2105	liao
旅	l	832	lv
旒	l	26	liu
旯	l	6	la
昤	l	0	ling
昽	l	2	long
晾	l	451	liang
朗	l	500	lang
朸	l	1	li
李	l	7086	li
来	l	306900	lai
林	l	4561	lin
枥	l	3	li
柃	l	1	ling
柳	l	1156	liu
栊	l	8	long
栌	l	12	lu
栎	l	77	li
栏	l	1223	lan
栗	l	387	li
栳	l	2	lao
栾	l	53	luan
桹	l	4	lang
梁	l	1844	liang
梠	l	4	lv
梨	l	1264	li
梾	l	1	lai
梿	l	1	lian
棂	l	10	ling
棱	l	266	leng
椋	l	29	liang
椤	l	7	luo
楝	l	23	lian
楞	l	691	leng
楼	l	5985	lou
榄	l	108	lan
榈	l	6	lv
榔	l	5	lang
榴	l	27	liu
橑	l	9	liao
橹	l	71	lu
檑	l	0	lei
檩	l	13	lin
殓	l	48	lian
氇	l	0	lu
氯	l	355	lv
沥	l	49	li
沦	l	23	lun
泐	l	4	le
泠	l	46	ling
泪	l	1777	lei
泷	l	314	long
泸	l	37	lu
泺	l	18	luo
洌	l	19	lie
洛	l	845	luo
流	l	5928	liu
浏	l	31	liu
浪	l	1774	lang
浬	l	9	li
浰	l	1	li
涝	l	84	lao
涞	l	11	lai
涟	l	76	lian
淋	l	395	lin
渌	l	44	lu
溇	l	2	lou
溜	l	2000	liu
溧	l	5	li
滤	l	179	lv
滥	l	232	lan
滦	l	4	luan
漉	l	15	lu
漋	l	1	long
漏	l	1214	lou
漓	l	13	li
漤	l	1	lan
漯	l	10	luo
漻	l	4	liao
潋	l	2	lian
潞	l	58	lu
潦	l	41	liao
潾	l	5	lin
澛	l	1	lu
澜	l	75	lan
澧	l	36	li
澪	l	26	ling
濂	l	66	lian
濑	l	58	lai
灵	l	994	ling
炉	l	487	lu
炼	l	322	lian
烂	l	5512	lan
烈	l	332	lie
烙	l	364	lao
烺	l	21	lang
熘	l	53	liu
燎	l	74	liao
牢	l	528	lao
犁	l	143	li
狸	l	110	li
狼	l	3918	lang
猁	l	0	li
猎	l	368	lie
猡	l	5	luo
獠	l	44	liao
率	l	8358	lv
玲	l	544	ling
珋	l	4	liu
珑	l	122	long
珕	l	1	li
珞	l	51	luo
琅	l	68	lang
理	l	2549	li
琉	l	73	liu
琏	l	27	lian
琭	l	5	lu
琳	l	745	lin
瑓	l	0	lian
瑬	l	2	liu
璃	l	137	li
璐	l	66	lu
璘	l	64	lin
瓴	l	9	ling
甪	l	2	lu
留	l	6162	liu
略	l	5589	lve
疁	l	4	liu
疗	l	153	liao
疠	l	19	li
疬	l	1	li
痢	l	28	li
痨	l	12	lao
瘌	l	0	la
瘘	l	96	lou
瘤	l	256	liu
瘰	l	6	luo
癃	l	3	long
癗	l	0	lei
癞	l	17	lai
眬	l	0	long
睐	l	13	lai
瞭	l	92	liao
瞵	l	1	lin
砬	l	0	la
砺	l	39	li
砻	l	7	long
砾	l	29	li
硫	l	539	liu
碌	l	16	lu
磊	l	113	lei
磷	l	704	lin
礌	l	0	lei
礼	l	1715	li
祾	l	7	ling
禄	l	137	lu
离	l	15773	li
稂	l	1	lang
稆	l	0	lv
稑	l	0	lu
窿	l	2	long
立	l	3160	li
笠	l	112	li
笼	l	253	long
筤	l	1	lang
箓	l	11	lu
箖	l	1	lin
箩	l	21	luo
篓	l	40	lou
篥	l	0	li
篮	l	311	lan
篱	l	10	li
簏	l	22	lu
簕	l	0	le
簝	l	0	liao
籁	l	4	lai
类	l	51855	lei
粒	l	1453	li
粝	l	3	li
粮	l	935	liang
粱	l	40	liang
粼	l	8	lin
累	l	4589	lei
纶	l	29	lun
练	l	15995	lian
络	l	85	luo
绫	l	141	ling
绺	l	31	liu
绿	l	3469	lv
缆	l	20	lan
缕	l	120	lv
缡	l	1	li
缧	l	2	lei
缭	l	6	liao
罍	l	38	lei
罗	l	12714	luo
罱	l	1	lan
罶	l	3	liu
罹	l	34	li
羚	l	19	ling
羸	l	39	lei
翎	l	57	ling
翷	l	0	lin
老	l	30761	lao
耒	l	13	lei
耢	l	0	lao
耧	l	12	lou
聆	l	67	ling
聊	l	8535	liao
聋	l	116	long
联	l	704	lian
肋	l	272	lei
胧	l	80	long
胪	l	46	lu
脔	l	7	luan
脟	l	0	lie
脶	l	0	luo
脸	l	15238	lian
腊	l	92	la
膂	l	14	lv
膦	l	11	lin
舲	l	3	ling
舻	l	9	lu
良	l	699	liang
芦	l	69	lu
苈	l	1	li
苓	l	28	ling
茏	l	13	long
荔	l	60	li
荖	l	2	lao
荦	l	17	luo
莅	l	24	li
莉	l	233	li
莨	l	2	lang
莱	l	1122	lai
莲	l	682	lian
菈	l	98	la
菉	l	22	lu
菱	l	35	ling
萝	l	75	luo
落	l	1791	luo
葎	l	0	lv
蒌	l	18	lou
蒗	l	1	lang
蓏	l	4	luo
蓝	l	4545	lan
蓠	l	8	li
蓢	l	0	lang
蓼	l	115	liao
蔹	l	12	lian
蔺	l	23	lin
蕗	l	15	lu
蕾	l	411	lei
藜	l	36	li
藟	l	0	lei
虏	l	495	lu
虑	l	170	lv
蛉	l	36	ling
蛎	l	7	li
蜊	l	4	li
蜡	l	506	la
蝲	l	3	la
蝼	l	6	lou
螂	l	26	lang
螺	l	192	luo
蠃	l	19	luo
蠊	l	35	lian
蠡	l	8	li
裂	l	360	lie
裢	l	2	lian
裣	l	0	lian
裸	l	750	luo
褛	l	2	lv
褴	l	9	lan
襕	l	1	lan
览	l	178	lan
詈	l	34	li
论	l	15391	lun
诔	l	32	lei
谅	l	42	liang
谰	l	3	lan
赁	l	37	lin
赂	l	42	lu
赉	l	35	lai
赖	l	895	lai
趔	l	1	lie
跞	l	1	li
路	l	16099	lu
踉	l	1	liang
蹽	l	6	liao
躏	l	5	lin
躐	l	8	lie
轮	l	4682	lun
轳	l	1	lu
轹	l	9	li
辂	l	9	lu
辆	l	1978	liang
辌	l	1	liang
辘	l	4	lu
辚	l	1	lin
辣	l	2490	la
辽	l	1458	liao
连	l	56359	lian
逦	l	3	li
逯	l	4	lu
逻	l	44	luo
遛	l	427	liu
遴	l	3	lin
邋	l	11	la
邻	l	182	lin
郎	l	735	lang
郦	l	14	li
酃	l	2	ling
酪	l	30	lao
酹	l	18	lei
醨	l	4	li
醪	l	55	lao
醴	l	42	li
里	l	270298	li
量	l	20423	liang
銮	l	25	luan
鎏	l	14	liu
钌	l	75	liao
铃	l	2019	ling
铑	l	178	lao
铝	l	1221	lv
铬	l	437	luo
铹	l	10	lao
铼	l	88	lai
链	l	1785	lian
锂	l	819	li
锊	l	12	lve
锍	l	4	liu
锒	l	5	lang
锣	l	86	luo
镂	l	37	lou
镏	l	4	liu
镠	l	104	liu
镣	l	6	liao
镥	l	40	lu
镧	l	74	lan
镭	l	302	lei
镰	l	128	lian
镴	l	9	la
闾	l	59	lv
阆	l	12	lang
阑	l	89	lan
陆	l	1449	lu
陇	l	117	long
陋	l	29	lou
陵	l	480	ling
隆	l	470	long
隶	l	121	li
雒	l	47	luo
雳	l	3	li
零	l	4451	ling
雷	l	3076	lei
霖	l	242	lin
露	l	937	lu
靓	l	154	liang
鞡	l	0	la
颅	l	51	lu
领	l	3779	ling
飗	l	1	liu
饹	l	5	le
馏	l	8	liu
驴	l	1067	lv
骆	l	282	luo
骊	l	62	li
骝	l	10	liu
骡	l	90	luo
髅	l	0	lou
髎	l	4	liao
鬣	l	21	lie
鬲	l	33	li
魉	l	5	liang
鲁	l	1310	lu
鲈	l	31	lu
鲡	l	4	li
鲢	l	22	lian
鲤	l	148	li
鲮	l	7	ling
鳓	l	9	le
鳞	l	229	lin
鳢	l	11	li
鸬	l	2	lu
鸰	l	0	ling
鸾	l	77	luan
鹂	l	2	li
鹠	l	0	liu
鹨	l	2	liu
鹩	l	0	liao
鹭	l	47	lu
鹿	l	1405	lu
麓	l	125	lu
麟	l	162	lin
黎	l	403	li
黧	l	1	li
龄	l	177	ling
龙	l	5641	long
𦝼	l	0	lou
𪣻	l	0	lou
𪤗	l	0	liao
𫘧	l	0	lu
𫚭	l	0	lie
𫟅	l	0	liang
𫭢	l	0	lun
𫭼	l	0	lao
𫵷	l	0	li
𬍛	l	0	li
𬒗	l	0	lan
𬕂	l	0	long
𬜯	l	0	liang
𬬭	l	0	lun
𬬻	l	0	lu
𬭸	l	0	lin
𬴊	l	0	lin
𬶟	l	0	la
𬶠	l	0	lian
㠓	m	0	meng
万	m	8	mo
丏	m	8	mian
么	m	48917	me
乜	m	71	mie
买	m	69102	mai
亩	m	923	mu
仫	m	1	mu
们	m	60453	men
侔	m	10	mou
偭	m	1	mian
免	m	1776	mian
冇	m	115	mao
冒	m	1410	mao
冕	m	56	mian
冥	m	347	ming
劢	m	1	mai
勉	m	95	mian
勐	m	40	meng
勔	m	10	mian
募	m	106	mu
卖	m	25413	mai
卯	m	302	mao
厖	m	1	mang
名	m	23493	ming
吗	m	191507	ma
呇	m	2	men
呒	m	25	mu
命	m	5143	ming
咩	m	859	mie
咪	m	490	mi
哞	m	30	mou
唛	m	100	mai
喵	m	2311	miao
嘛	m	43820	ma
嘧	m	0	mi
埋	m	1388	mai
墁	m	27	man
墓	m	1482	mu
墨	m	921	mo
妈	m	3182	ma
妙	m	885	miao
妹	m	1193	mei
姆	m	1118	mu
娩	m	2	mian
媄	m	1	mei
媒	m	143	mei
媚	m	193	mei
嫚	m	17	man
嫫	m	1	mo
嬷	m	2	mo
孟	m	774	meng
宓	m	14	mi
密	m	802	mi
寐	m	43	mei
寞	m	9	mo
尨	m	11	mang
岷	m	31	min
峁	m	38	mao
嵋	m	0	mei
帽	m	820	mao
幂	m	163	mi
幔	m	66	man
幕	m	369	mu
幪	m	1	meng
庙	m	917	miao
弥	m	320	mi
弭	m	31	mi
忙	m	3951	mang
忞	m	3	min
悯	m	41	min
愍	m	69	min
愐	m	5	mian
慕	m	387	mu
慢	m	7314	man
懋	m	23	mao
懑	m	0	men
懵	m	910	meng
扪	m	32	men
抹	m	1218	mo
抿	m	364	min
拇	m	43	mu
描	m	299	miao
摩	m	626	mo
摸	m	2945	mo
摹	m	169	mo
敉	m	3	mi
敏	m	515	min
旄	m	57	mao
无	m	1	mo
旻	m	107	min
明	m	3079	ming
昧	m	105	mei
昴	m	100	mao
暝	m	110	ming
暮	m	686	mu
曼	m	1439	man
朦	m	10	meng
木	m	3470	mu
末	m	1601	mo
杧	m	0	mang
杩	m	0	ma
杪	m	24	miao
枚	m	2575	mei
某	m	35516	mou
梅	m	1462	mei
梦	m	8377	meng
棉	m	938	mian
楙	m	25	mao
楣	m	14	mei
模	m	444	mo
檬	m	21	meng
殁	m	173	mo
母	m	1006	mu
每	m	18006	mei
毛	m	5591	mao
毪	m	0	mu
民	m	1424	min
氓	m	184	mang
汨	m	16	mi
沐	m	994	mu
沔	m	50	mian
没	m	60454	mei
沫	m	246	mo
泌	m	24	mi
泖	m	7	mao
泯	m	66	min
洣	m	2	mi
洺	m	46	ming
浼	m	17	mei
淼	m	85	miao
渑	m	1	mian
渺	m	48	miao
渼	m	4	mei
